runner,lado,fav,gols,lado_fav,corte,N_rec,perdas_rec,ROI_rec,IC_lo,IC_hi,p_ic,dias,N_antes,ROI_antes,P_perm,odd_med,aprovado,BH_ic,BH_perm,fam
CS_Goleada_A,lay,Todos,Todos,fav casa,Todos,979,26,0.07277560994503968,-0.769468593331772,1.0021977990147817,0.4325,35,3556,0.0698688743148973,0.455,40.0,False,False,False,CS
Under15_FT,back,fav>1.80,U25>2.20,Todos,TOP 3,85,66,3.494117647058819,-31.473930395913158,37.31572580645158,0.433,33,405,-14.578024691358028,0.2,4.7,False,False,False,nao-CS
Over25_FT,back,Todos,U25<=1.60,fav casa,TOP 3,85,52,3.278235294117646,-25.12764761012184,33.2263878880266,0.433,33,435,3.5601149425287324,0.525,2.72,False,False,False,nao-CS
CS_3x1,back,fav>1.80,Todos,fav casa,TOP 3,105,97,11.666666666666659,-59.528301886792455,94.25538926115318,0.4335,36,582,-33.63573883161513,0.13,14.5,False,False,False,CS
Over15_HT,back,fav>1.80,Todos,fav casa,TOP 3,105,57,1.9180952380952359,-18.490074720088835,22.771269448373396,0.434,36,598,-12.016387959866222,0.1175,2.2,False,False,False,nao-CS
A,back,fav1.40-1.80,Todos,Todos,Todos,614,442,1.351791530944621,-13.261844038104256,16.69002188627959,0.434,36,2613,-6.76362418675852,0.145,5.7,False,False,False,nao-CS
Over25_FT,back,fav>1.80,U25<=1.60,Todos,TOP 3,89,55,2.663483146067415,-26.87759343853821,28.863669241572953,0.434,33,476,6.846428571428569,0.5975,2.7,False,False,False,nao-CS
Over35_FT,lay,fav>1.80,U25>2.20,fav fora,TOP 3,80,34,1.540226528705115,-20.216761718398367,25.56931683195758,0.434,30,326,-2.463797802003336,0.3225,2.32,False,False,False,nao-CS
CS_1x0,back,fav>1.80,U25 1.60-2.20,fav fora,Todos,319,289,3.9278996865203655,-39.24743985633932,50.74935891544112,0.4345,33,1533,-6.068166992824532,0.315,11.0,False,False,False,CS
Over05_HT,back,fav<=1.40,Todos,Todos,TOP 3,55,13,1.2709090909090914,-15.27538642960813,16.411319947333766,0.4345,26,236,-5.019279661016949,0.28,1.33,False,False,False,nao-CS
Over25_FT,lay,fav<=1.40,U25>2.20,Todos,TOP 3,71,47,3.5478609871062874,-28.953028292948346,36.75396505119789,0.4345,28,376,-2.844489907517583,0.36,1.44,False,False,False,nao-CS
CS_Goleada_A,lay,fav1.40-1.80,U25>2.20,fav casa,TOP 3,77,2,0.029210048251034234,-3.9942345433357973,2.724784922599067,0.4345,31,313,-0.9846208498172366,0.2525,40.0,False,False,False,CS
Under05_HT,back,fav<=1.40,U25>2.20,fav casa,TOP 3,66,49,4.060606060606058,-38.715465363777085,50.522455837173496,0.4345,27,316,10.51977848101265,0.585,4.1,False,False,False,nao-CS
CS_2x2,lay,Todos,Todos,fav fora,Todos,736,37,0.15195881076035528,-1.9091752437219185,1.934070342563482,0.4345,36,3191,0.6235358328778686,0.7175,18.0,False,False,False,CS
Under15_HT,back,Todos,Todos,fav casa,TOP 3,103,25,0.8893203883495167,-10.526030503785671,11.466656786781162,0.4355,35,615,-2.4560162601626003,0.295,1.32,False,False,False,nao-CS
CS_1x0,back,fav<=1.40,U25>2.20,Todos,TOP 3,73,64,7.198630136986292,-53.73386548913044,79.05757239382237,0.436,29,377,2.448275862068958,0.415,9.4,False,False,False,CS
BTTS_Yes,lay,fav>1.80,U25<=1.60,Todos,Todos,241,94,0.6703751051074377,-7.7281233735804005,9.536540785213134,0.436,33,1278,-8.311829784328955,0.045,2.44,False,False,False,nao-CS
A,back,fav1.40-1.80,Todos,fav casa,TOP 3,99,77,4.411616161616162,-34.41050982114341,46.831249999999955,0.4365,35,547,3.0585009140767787,0.475,4.9,False,False,False,nao-CS
A,back,fav1.40-1.80,U25>2.20,fav casa,Todos,247,201,2.7580971659918987,-19.891917067307695,29.89150843881856,0.4365,33,905,0.5944751381215433,0.38,5.8,False,False,False,nao-CS
Under45_FT,lay,Todos,Todos,fav casa,Todos,309,212,1.5314527359761676,-15.11080503221808,16.926281717550083,0.437,34,1271,-22.635103370974548,0.005,1.38,False,False,False,nao-CS
Under05_HT,back,Todos,U25>2.20,fav fora,Todos,304,225,2.1118421052631517,-23.951517615176158,26.27899306351097,0.437,29,1040,-7.160096153846157,0.1975,4.0,False,False,False,nao-CS
BTTS_No,back,fav>1.80,U25<=1.60,Todos,Todos,243,95,0.6137860082304514,-7.825684786414568,9.03704522357723,0.437,33,1306,-8.316845329249619,0.065,1.7,False,False,False,nao-CS
D,back,Todos,U25<=1.60,fav fora,Todos,67,43,2.859701492537311,-27.529720019342356,28.980322740112967,0.4375,27,459,-4.062854030501094,0.3325,3.0,False,False,False,nao-CS
CS_2x1,back,Todos,U25<=1.60,fav fora,Todos,60,55,8.874999999999995,-67.75817404426559,111.84214285714276,0.4375,23,378,3.637566137566134,0.4375,14.25,False,False,False,CS
Over05_HT,back,fav1.40-1.80,U25>2.20,fav casa,Todos,117,27,0.8760683760683804,-10.238845238095234,10.800886524822694,0.4375,28,449,-3.2140311804008865,0.28,1.33,False,False,False,nao-CS
CS_1x0,lay,fav<=1.40,Todos,fav casa,Todos,156,13,0.19847463423148134,-6.484369922928232,5.182228253783021,0.438,30,663,-4.0030023091132305,0.0775,11.5,False,False,False,CS
CS_0x0,lay,fav1.40-1.80,U25 1.60-2.20,Todos,TOP 3,84,6,0.3821523812461951,-5.291886313567735,5.4882446683857085,0.4385,31,475,1.3891408102791962,0.6025,12.5,False,False,False,CS
Under05_HT,back,fav<=1.40,Todos,fav casa,TOP 3,74,54,3.8358108108108047,-38.101767520839765,49.199043201754364,0.44,29,361,-0.7993074792243833,0.4025,3.7,False,False,False,nao-CS
Under05_HT,back,fav<=1.40,U25>2.20,fav casa,Todos,117,89,2.529914529914523,-26.42005983938875,39.93344741480608,0.44,27,465,3.580107526881714,0.5575,4.4,False,False,False,nao-CS
Over25_HT,back,Todos,U25>2.20,Todos,Todos,607,473,1.3373970345963702,-12.488131215384142,16.307179298029826,0.4405,34,1981,-7.537279151943467,0.155,5.1,False,False,False,nao-CS
CS_0x3,lay,fav>1.80,U25 1.60-2.20,fav fora,Todos,226,7,0.07286236740658626,-2.5618015061156187,2.0583456620702796,0.441,30,281,-0.3745322268266817,0.4125,32.0,False,False,False,CS
CS_0x3,lay,fav>1.80,U25 1.60-2.20,Todos,Todos,226,7,0.07286236740658626,-2.5618015061156187,2.0583456620702796,0.441,30,1901,2.0223828608066396,0.9825,32.0,False,False,False,CS
Over35_FT,back,fav1.40-1.80,U25>2.20,Todos,TOP 3,90,43,2.6144444444444424,-20.578740416210298,27.242504835589937,0.442,33,462,-9.636255411255414,0.16,2.02,False,False,False,nao-CS
Under45_FT,lay,fav1.40-1.80,U25>2.20,fav casa,Todos,115,80,1.0829020968514287,-19.357330056093495,22.547326820833415,0.442,29,372,-12.999034904544542,0.1675,1.37,False,False,False,nao-CS
Over25_FT,back,fav1.40-1.80,U25>2.20,fav fora,TOP 3,54,17,1.5925925925925906,-19.446134259259264,20.66043090062111,0.442,23,244,-8.727254098360657,0.185,1.51,False,False,False,nao-CS
Over25_FT,lay,Todos,U25>2.20,fav casa,TOP 3,98,68,1.9251415899512319,-27.77934795775711,29.327070020387108,0.4425,35,523,0.21625809181063396,0.485,1.4,False,False,False,nao-CS
BTTS_No,back,fav1.40-1.80,U25>2.20,Todos,TOP 3,90,46,1.69833333333333,-20.139652562111802,24.69360054347825,0.4425,33,461,-6.269522776572671,0.265,2.12,False,False,False,nao-CS
D,back,Todos,U25<=1.60,fav fora,TOP 3,49,31,3.3897959183673465,-35.6221875,36.92107638888888,0.443,27,325,-5.447384615384617,0.3325,2.94,False,False,False,nao-CS
Over45_FT,back,fav1.40-1.80,Todos,fav fora,Todos,98,73,3.9336734693877515,-35.926539787371134,38.459523268398236,0.4435,23,384,-14.987239583333336,0.1675,4.3,False,False,False,nao-CS
CS_0x2,lay,Todos,U25<=1.60,fav casa,TOP 3,74,3,0.1358223138226857,-4.814786100190819,4.341869075697048,0.4445,32,380,0.9272871244932291,0.6175,22.0,False,False,False,CS
CS_0x2,lay,fav>1.80,U25<=1.60,fav casa,TOP 3,74,3,0.1358223138226857,-4.814786100190819,4.341869075697048,0.4445,32,375,0.9016509528198056,0.6025,22.0,False,False,False,CS
D,lay,Todos,U25>2.20,Todos,Todos,1000,204,0.12031458665826217,-2.272284374036063,2.8311289409744296,0.4445,35,3440,-2.2246755217648606,0.0875,4.5,False,False,False,nao-CS
CS_3x1,back,fav>1.80,U25<=1.60,Todos,Todos,199,190,4.773869346733662,-49.150673018753785,60.86888833370337,0.4445,33,747,-43.539491298527444,0.0675,25.0,False,False,False,CS
H,back,fav1.40-1.80,U25>2.20,Todos,TOP 3,86,36,2.1046511627906956,-16.92389676687465,24.568419750430266,0.445,32,430,-7.255581395348839,0.255,1.58,False,False,False,nao-CS
Over15_FT,back,Todos,U25<=1.60,fav casa,Todos,209,78,1.061244019138755,-11.522947701880282,11.778960188254796,0.445,33,1103,-6.377561196736176,0.0775,1.61,False,False,False,nao-CS
CS_2x2,back,Todos,U25<=1.60,Todos,Todos,256,241,5.201171874999995,-45.48242713004485,63.8199138868745,0.445,34,1294,-38.006182380216394,0.0475,21.0,False,False,False,CS
H,back,fav>1.80,U25<=1.60,Todos,TOP 3,91,48,1.6950549450549417,-20.601238224637683,24.668634435157035,0.446,33,477,-4.494549266247381,0.305,2.16,False,False,False,nao-CS
D,lay,Todos,U25>2.20,fav casa,TOP 3,98,23,0.43046621264074253,-9.591918512624368,10.905587388418143,0.446,35,520,-3.252180664842419,0.2825,3.9,False,False,False,nao-CS
CS_0x1,lay,Todos,Todos,fav casa,TOP 3,106,10,0.20829873308790625,-7.023966779385408,6.6539380364706995,0.447,36,619,-1.9521806599675042,0.28,9.6,False,False,False,CS
Over05_HT,lay,fav1.40-1.80,Todos,fav casa,TOP 3,95,69,2.713991235338434,-26.081913694641568,32.62640504344444,0.447,34,519,5.014051787969611,0.5425,1.33,False,False,False,nao-CS
CS_1x3,back,fav>1.80,U25<=1.60,fav casa,Todos,107,102,10.14953271028037,-84.7411893939394,126.15203240145037,0.4475,30,748,-61.24064171122995,0.0425,11.0,False,False,False,CS
CS_1x3,lay,fav1.40-1.80,Todos,Todos,TOP 3,66,4,0.11205020487746178,-6.587302504804243,5.161181238196017,0.4475,26,446,3.1469361632784505,0.8525,15.0,False,False,False,CS
CS_1x3,lay,fav1.40-1.80,Todos,fav fora,TOP 3,66,4,0.11205020487746178,-6.587302504804243,5.161181238196017,0.4475,26,136,-1.6178740437705312,0.2575,15.0,False,False,False,CS
CS_2x1,lay,fav<=1.40,U25>2.20,Todos,TOP 3,73,6,0.23498219811856672,-6.552630779452391,6.085560578573493,0.448,29,357,-2.236175477021067,0.26,11.0,False,False,False,CS
BTTS_Yes,back,Todos,Todos,fav fora,Todos,750,312,0.5495999999999972,-5.425051500871221,6.356321786920057,0.448,36,3389,-1.859693124815582,0.265,1.75,False,False,False,nao-CS
Under25_FT,back,fav<=1.40,U25>2.20,Todos,TOP 3,75,45,2.8013333333333295,-25.18769182417202,32.50967056166535,0.4485,29,394,-4.147969543147212,0.3675,2.6,False,False,False,nao-CS
1X,lay,fav1.40-1.80,U25>2.20,Todos,TOP 3,54,20,0.6473258427668599,-20.86879510472244,21.841573251929216,0.4485,23,246,-5.361579626744325,0.295,2.51,False,False,False,nao-CS
1X,lay,fav1.40-1.80,U25>2.20,fav fora,TOP 3,54,20,0.6473258427668599,-20.86879510472244,21.841573251929216,0.4485,23,246,-5.361579626744325,0.3475,2.51,False,False,False,nao-CS
Under15_HT,lay,fav>1.80,U25>2.20,Todos,Todos,515,290,0.5879023018808428,-9.67985182194983,9.402181119414077,0.449,35,1560,-4.978661409831756,0.14,1.69,False,False,False,nao-CS
CS_2x2,back,Todos,U25<=1.60,Todos,TOP 3,89,82,5.213483146067417,-64.98242666912125,76.95563032473143,0.4495,34,464,-56.63793103448276,0.05,15.5,False,False,False,CS
Over15_FT,back,Todos,Todos,fav fora,Todos,365,101,0.2769863013698621,-5.328643554927502,6.132505648426273,0.4495,35,1963,-2.2556036678553237,0.22,1.38,False,False,False,nao-CS
CS_0x1,lay,fav>1.80,Todos,fav casa,TOP 3,105,10,0.1740920543554095,-7.239462313474508,6.670509387913072,0.45,36,596,-1.6607969629497041,0.2825,9.6,False,False,False,CS
Under25_FT,lay,fav>1.80,Todos,Todos,TOP 3,107,70,1.3519201601068902,-24.005389994246162,28.828386951439555,0.45,36,615,-0.018266631805528462,0.4125,1.46,False,False,False,nao-CS
D,lay,Todos,Todos,Todos,TOP 3,108,34,0.5188665382442276,-10.837977956785204,12.392327975808358,0.45,36,623,-4.152078348316884,0.2525,2.98,False,False,False,nao-CS
CS_1x1,lay,fav1.40-1.80,U25>2.20,Todos,TOP 3,90,8,0.2773705278417258,-5.718249247674031,5.68052491089321,0.4505,33,430,-0.21023054678890601,0.4,10.5,False,False,False,CS
CS_1x0,back,Todos,U25 1.60-2.20,fav casa,TOP 3,99,82,2.6717171717171677,-37.619975490196076,46.60166666666665,0.4505,34,588,-26.101190476190478,0.0825,6.0,False,False,False,CS
CS_3x0,back,fav<=1.40,U25>2.20,Todos,TOP 3,73,64,4.726027397260268,-53.543791666666664,69.5576509054326,0.451,29,285,10.37368421052631,0.515,9.0,False,False,False,CS
Over05_HT,back,Todos,U25 1.60-2.20,fav fora,Todos,379,110,0.41121372031661974,-6.242654057223446,7.477765415225409,0.4515,34,1811,-1.728106018774161,0.3125,1.43,False,False,False,nao-CS
Over05_HT,lay,fav>1.80,U25 1.60-2.20,fav fora,TOP 3,83,56,2.135170898994571,-27.01368207390885,33.52888783843412,0.4515,33,479,-3.8528357324921063,0.3425,1.43,False,False,False,nao-CS
D,lay,Todos,U25>2.20,Todos,TOP 3,100,24,0.38738889729314785,-9.519804023687664,9.876316412900492,0.4515,35,558,-2.1915275690779654,0.35,3.85,False,False,False,nao-CS
CS_0x1,lay,fav1.40-1.80,U25>2.20,fav casa,TOP 3,78,3,0.01866243665403232,-4.80948603001117,4.023408057584442,0.4515,30,375,-0.008503835595622296,0.3675,24.5,False,False,False,CS
CS_Goleada_A,back,Todos,U25<=1.60,fav fora,Todos,50,47,16.19999999999999,-100.0,179.05933179723493,0.4515,21,303,-48.16831683168317,0.16,32.0,False,False,False,CS
CS_2x2,lay,Todos,Todos,fav fora,TOP 3,99,6,0.18734237947914933,-5.027040081655083,4.5314919104689535,0.452,36,562,3.7278455634106797,0.88,14.5,False,False,False,CS
CS_2x2,back,fav>1.80,U25<=1.60,fav fora,Todos,57,54,11.096491228070175,-100.0,161.81451612903226,0.452,22,360,-28.037500000000005,0.235,21.0,False,False,False,CS
Over25_HT,back,fav1.40-1.80,U25>2.20,Todos,TOP 3,81,60,1.1870370370370293,-31.466629181735982,36.18907202743891,0.4525,31,375,-11.22066666666667,0.2775,4.3,False,False,False,nao-CS
Over25_HT,back,fav1.40-1.80,Todos,Todos,TOP 3,81,60,1.1870370370370293,-31.466629181735982,36.18907202743891,0.4525,31,378,-11.975529100529105,0.27,4.3,False,False,False,nao-CS
CS_Goleada_H,back,Todos,U25>2.20,fav fora,TOP 3,85,78,7.705882352941175,-64.61911764705883,97.8920673076922,0.4525,30,400,-28.881249999999998,0.195,14.5,False,False,False,CS
H,back,fav1.40-1.80,U25 1.60-2.20,Todos,TOP 3,83,30,0.7451807228915667,-13.956884281311293,14.872798295454542,0.4535,31,465,1.5682795698924723,0.5,1.6,False,False,False,nao-CS
CS_0x0,back,fav>1.80,Todos,Todos,Todos,1686,1537,1.2230130486358188,-13.905411504260151,17.57615454607882,0.454,36,7118,-12.798468670974996,0.0475,12.5,False,False,False,CS
CS_3x0,back,Todos,U25<=1.60,fav casa,Todos,190,181,6.236842105263148,-58.88672120583428,81.23034743788816,0.455,33,625,-66.1976,0.015,21.0,False,False,False,CS
H,lay,fav1.40-1.80,U25 1.60-2.20,fav fora,Todos,54,8,0.031156856901720962,-12.444115910020704,10.005546788022393,0.4555,18,287,2.5175857124693413,0.6475,6.5,False,False,False,nao-CS
BTTS_No,lay,fav>1.80,U25>2.20,Todos,Todos,513,177,0.48240950095196145,-6.769269796810244,7.150189717968335,0.456,35,1593,-0.9976131165291823,0.3425,2.7,False,False,False,nao-CS
Under35_FT,lay,fav>1.80,U25 1.60-2.20,fav casa,TOP 3,88,65,1.4203712172620497,-29.876482313095863,32.28286232722882,0.456,32,516,-18.050662985021326,0.145,1.315,False,False,False,nao-CS
CS_2x1,lay,fav<=1.40,U25>2.20,Todos,Todos,147,11,0.21442750223660437,-4.839248928306078,4.528639437462496,0.456,29,558,-1.4852130060280477,0.29,11.5,False,False,False,CS
CS_0x0,lay,Todos,U25 1.60-2.20,fav fora,TOP 3,86,7,0.2725935937496665,-6.316346980678977,5.698836663370539,0.457,34,503,-1.3554722737087668,0.3,11.0,False,False,False,CS
Under25_FT,back,fav1.40-1.80,U25>2.20,fav fora,TOP 3,54,32,1.5231481481481468,-27.28344554924242,30.16537052387267,0.4585,23,248,0.22338709677418972,0.4725,2.54,False,False,False,nao-CS
BTTS_Yes,lay,Todos,U25<=1.60,Todos,TOP 3,92,38,0.5550386464291809,-16.370773995915204,17.076132934801556,0.4585,35,470,-13.917517849708256,0.0675,2.28,False,False,False,nao-CS
Over25_FT,lay,fav>1.80,U25>2.20,fav fora,TOP 3,78,49,2.2222888620251666,-31.50479941659029,38.83253931765394,0.46,29,326,-7.688389797047399,0.2625,1.55,False,False,False,nao-CS
CS_3x0,back,fav1.40-1.80,Todos,fav casa,Todos,486,448,1.3528806584362087,-32.15566300571815,36.35523583273022,0.46,35,1195,-25.552301255230127,0.0675,14.0,False,False,False,CS
1X,back,fav>1.80,U25<=1.60,fav fora,TOP 3,42,15,1.4488095238095224,-23.838057065217395,23.539500566893416,0.4605,24,294,-3.4971088435374167,0.3725,1.5750000000000002,False,False,False,nao-CS
Under05_HT,lay,Todos,U25 1.60-2.20,fav fora,Todos,378,110,0.2753297687358126,-6.412045002797657,7.218518749857792,0.461,34,1828,-2.1123574408946864,0.265,3.3,False,False,False,nao-CS
Over35_FT,back,fav>1.80,U25<=1.60,fav casa,Todos,84,67,2.4583333333333317,-40.23093093093093,50.73169221698108,0.4615,30,595,-25.45697478991597,0.095,5.6,False,False,False,nao-CS
Under05_HT,lay,fav1.40-1.80,Todos,fav casa,TOP 3,96,29,0.38801727597460123,-16.18366618435814,15.945806021810888,0.4615,34,540,-4.47227648434527,0.245,3.125,False,False,False,nao-CS
CS_Goleada_H,back,fav1.40-1.80,U25 1.60-2.20,fav casa,TOP 3,62,56,3.911290322580649,-64.80020491803278,83.34772727272721,0.462,27,294,-33.92006802721089,0.1475,10.75,False,False,False,CS
CS_2x1,lay,fav<=1.40,U25>2.20,fav casa,TOP 3,70,6,0.127700016906285,-6.772373565523057,6.297835004163184,0.462,29,337,-1.9214025800628995,0.2925,11.0,False,False,False,CS
CS_2x2,lay,fav>1.80,Todos,fav fora,Todos,570,30,0.07659135530305092,-1.8408649541492923,2.0282934332796994,0.462,36,2416,-0.2534169059871651,0.3875,17.5,False,False,False,CS
CS_2x2,lay,fav>1.80,Todos,fav fora,TOP 3,97,6,0.10635042765632541,-5.1590676165025,4.527311248273412,0.4635,36,533,2.5208457572158145,0.8,14.5,False,False,False,CS
CS_2x3,lay,fav>1.80,Todos,Todos,Todos,480,14,0.044283757044032604,-2.032178552703945,1.5577701219842814,0.4635,33,2135,0.32953121857843787,0.7025,34.0,False,False,False,CS
CS_2x2,back,fav>1.80,U25<=1.60,Todos,Todos,233,219,4.1480686695278965,-47.708713973237266,64.94559879658384,0.4635,33,1226,-39.55464926590539,0.0575,21.0,False,False,False,CS
CS_1x2,back,fav1.40-1.80,Todos,fav fora,TOP 3,66,58,5.681818181818175,-70.88059888947646,84.4442541613316,0.464,26,359,0.4540389972144795,0.405,9.0,False,False,False,CS
Under35_FT,lay,fav1.40-1.80,Todos,fav casa,Todos,438,272,0.24103818666862498,-9.586231702791427,9.027574788687335,0.464,35,1853,-5.6453043362524244,0.185,1.54,False,False,False,nao-CS
Over05_HT,lay,fav1.40-1.80,U25>2.20,fav fora,TOP 3,40,29,8.003900357730984,-54.279367966363935,73.19506106867492,0.464,21,198,-7.950424933976065,0.2425,1.32,False,False,False,nao-CS
CS_2x3,back,fav>1.80,U25 1.60-2.20,Todos,TOP 3,88,83,8.346590909090908,-79.17049689440992,121.92343499197429,0.4645,32,530,-69.76509433962264,0.0225,9.600000000000001,False,False,False,CS
Over25_FT,lay,fav<=1.40,Todos,fav casa,TOP 3,74,48,1.8224837251203736,-29.311497223521044,33.883219041259885,0.4645,29,370,-0.12425445737575826,0.475,1.4649999999999999,False,False,False,nao-CS
Under25_FT,back,fav>1.80,U25 1.60-2.20,Todos,TOP 3,100,39,0.5484999999999967,-14.448917647058824,15.083553448103288,0.465,35,584,-5.731421232876715,0.2325,1.65,False,False,False,nao-CS
Under25_FT,lay,Todos,Todos,Todos,Todos,2566,1175,0.1640330848209805,-3.337909092369298,3.3939056044701856,0.465,36,11432,-2.4865080358321348,0.09,2.14,False,False,False,nao-CS
Over35_FT,back,fav1.40-1.80,U25 1.60-2.20,fav casa,Todos,220,154,0.9477272727272674,-15.586189308201709,17.01339837875939,0.465,30,1069,-1.700046772684756,0.41,3.55,False,False,False,nao-CS
Under25_HT,lay,Todos,U25>2.20,fav casa,Todos,104,74,2.250917313245508,-31.932824087747687,39.76155987599606,0.465,29,268,-11.431124026632856,0.245,1.34,False,False,False,nao-CS
Under25_HT,lay,Todos,Todos,fav casa,Todos,104,74,2.250917313245508,-31.932824087747687,39.76155987599606,0.465,29,268,-11.431124026632856,0.2025,1.34,False,False,False,nao-CS
Over15_FT,lay,Todos,U25<=1.60,fav fora,TOP 3,47,28,2.0104548649254825,-36.4736234430677,46.42801789018433,0.4655,25,327,-12.530587204033566,0.2325,1.62,False,False,False,nao-CS
Over45_FT,back,fav>1.80,U25>2.20,Todos,TOP 3,96,65,1.5427083333333327,-27.812043229166665,31.66873670212765,0.4655,35,448,-7.390959821428574,0.3125,3.4,False,False,False,nao-CS
CS_3x1,back,fav1.40-1.80,U25>2.20,Todos,TOP 3,86,78,4.63372093023255,-54.02277329749104,66.56888242894054,0.4655,33,394,-46.21954314720813,0.065,12.5,False,False,False,CS
Over15_HT,back,fav>1.80,U25>2.20,Todos,Todos,516,291,0.40213178294573493,-9.734770956235426,9.157328123879843,0.4655,35,1558,-4.838928112965343,0.165,2.44,False,False,False,nao-CS
CS_3x1,back,fav>1.80,U25<=1.60,fav casa,Todos,171,163,4.122807017543856,-57.21828784935457,73.63089020701385,0.4655,33,591,-48.923857868020306,0.0575,25.0,False,False,False,CS
CS_1x1,lay,Todos,Todos,Todos,Todos,2530,262,0.08071191061350326,-1.0746840605618586,1.4976176506172245,0.466,36,9815,-4.600172957319238,0.0,8.8,False,False,True,CS
H,back,fav>1.80,U25 1.60-2.20,fav fora,Todos,323,224,0.3295665634674875,-11.65797243064774,12.619703001837232,0.467,33,1656,-0.5186896135265747,0.45,3.3,False,False,False,nao-CS
CS_1x0,back,fav1.40-1.80,Todos,fav casa,TOP 3,98,82,2.4081632653061202,-40.18436870100784,51.50924999999995,0.468,35,540,-15.372222222222225,0.23,6.2,False,False,False,CS
Over15_HT,lay,fav<=1.40,Todos,fav casa,TOP 3,77,36,1.0862209121539745,-20.979705412388665,23.89804752485211,0.4685,30,379,1.6282257745212456,0.54,2.08,False,False,False,nao-CS
