ko,dia,home,away,janela,fav,quem,minuto,odd,lay_size,lay_pre,red,fonte,pnl,be
2026-09-05 14:00,2026-09-05,Grotta,Volsungur,10-25,>1.80,?,10.399999999999999,29.0,37.27,14.5,0,betfair,0.033928571428571426,0.9671848013816926
2026-09-05 14:00,2026-09-05,Haugesund,Sogndal,46-60,<=1.40,?,50.400000000000006,25.0,1337.97,21.0,0,betfair,0.03958333333333333,0.9619238476953909
2026-09-05 14:00,2026-09-05,Hornchurch,Forest Green,10-25,>1.80,?,20.4,17.5,14.41,16.5,0,b365,0.05757575757575757,0.9455587392550143
2026-09-05 14:00,2026-09-05,Hornchurch,Forest Green,25-40,>1.80,?,30.4,20.0,13.3,16.5,0,b365,0.049999999999999996,0.9523809523809524
2026-09-05 14:00,2026-09-05,Inverness CT,Raith,10-25,>1.80,?,10.399999999999999,26.0,34.36,19.5,0,b365,0.038,0.9633911368015414
2026-09-05 14:00,2026-09-05,Leicester,Oxford Utd,10-25,1.40-1.80,?,10.399999999999999,10.0,944.12,19.0,0,b365,0.10555555555555556,0.9045226130653267
2026-09-05 14:00,2026-09-05,Leicester,Oxford Utd,25-40,1.40-1.80,?,25.4,12.0,1618.87,19.0,0,b365,0.08636363636363636,0.9205020920502093
2026-09-05 14:00,2026-09-05,Leicester,Oxford Utd,46-60,1.40-1.80,?,50.5,14.0,1146.53,19.0,0,b365,0.07307692307692307,0.931899641577061
2026-09-05 14:00,2026-09-05,Luton,Leyton Orient,10-25,1.40-1.80,?,20.4,23.0,682.9,19.5,0,b365,0.04318181818181818,0.9586056644880174
2026-09-05 14:00,2026-09-05,Millwall,Bolton,25-40,>1.80,mand,30.4,21.0,3331.91,17.5,0,b365,0.0475,0.9546539379474941
2026-09-05 14:00,2026-09-05,Millwall,Bolton,46-60,>1.80,mand,50.400000000000006,26.0,23.83,17.5,0,b365,0.038,0.9633911368015414
2026-09-05 14:00,2026-09-05,Odds BK,Stromsgodset,25-40,>1.80,?,25.4,26.0,92.21,15.5,0,betfair,0.038,0.9633911368015414
2026-09-05 14:00,2026-09-05,Odds BK,Stromsgodset,46-60,>1.80,?,50.400000000000006,14.0,1074.29,15.5,0,betfair,0.07307692307692307,0.931899641577061
2026-09-05 14:00,2026-09-05,Portsmouth,Cardiff,10-25,>1.80,?,20.4,12.5,1368.98,14.0,0,b365,0.08260869565217391,0.9236947791164659
2026-09-05 14:00,2026-09-05,Portsmouth,Cardiff,25-40,>1.80,?,25.4,13.0,1589.85,14.0,0,b365,0.07916666666666666,0.9266409266409267
2026-09-05 14:00,2026-09-05,QPR,Middlesbrough,10-25,>1.80,?,10.399999999999999,13.0,2071.4,15.0,0,b365,0.07916666666666666,0.9266409266409267
2026-09-05 14:00,2026-09-05,QPR,Middlesbrough,46-60,>1.80,visit,50.5,18.5,1622.89,15.0,0,b365,0.054285714285714284,0.948509485094851
2026-09-05 14:00,2026-09-05,Queens Park,Morton,10-25,>1.80,?,10.399999999999999,17.0,168.14,21.0,0,b365,0.059375,0.943952802359882
2026-09-05 14:00,2026-09-05,Rangers,Motherwell,10-25,1.40-1.80,?,10.399999999999999,22.0,790.58,21.0,0,b365,0.04523809523809524,0.9567198177676538
2026-09-05 14:00,2026-09-05,Rangers,Motherwell,46-60,1.40-1.80,?,50.400000000000006,29.0,763.58,21.0,0,b365,0.033928571428571426,0.9671848013816926
2026-09-05 14:00,2026-09-05,Reading,Blackpool,10-25,>1.80,?,10.399999999999999,17.5,156.86,18.0,0,b365,0.05757575757575757,0.9455587392550143
2026-09-05 14:00,2026-09-05,Reading,Blackpool,25-40,>1.80,?,25.4,21.0,1652.78,18.0,0,b365,0.0475,0.9546539379474941
2026-09-05 14:00,2026-09-05,Reading,Blackpool,46-60,>1.80,?,50.400000000000006,25.0,135.48,18.0,0,b365,0.03958333333333333,0.9619238476953909
2026-09-05 14:00,2026-09-05,Rochdale,Gillingham,25-40,>1.80,?,25.4,15.0,890.43,18.5,0,b365,0.06785714285714285,0.9364548494983278
2026-09-05 14:00,2026-09-05,Scunthorpe,Harrogate Town,10-25,>1.80,?,10.399999999999999,26.0,54.66,15.5,0,b365,0.038,0.9633911368015414
2026-09-05 14:00,2026-09-05,Stirling,Spartans,46-60,>1.80,visit,50.400000000000006,21.0,1005.92,16.0,0,b365,0.0475,0.9546539379474941
2026-09-05 14:00,2026-09-05,Swindon,Colchester,10-25,>1.80,?,10.399999999999999,13.5,96.57,16.5,0,b365,0.076,0.929368029739777
2026-09-05 14:00,2026-09-05,Swindon,Colchester,46-60,>1.80,visit,50.5,21.0,610.29,16.5,0,b365,0.0475,0.9546539379474941
2026-09-05 14:00,2026-09-05,Tamworth FC,Boston Utd,10-25,>1.80,?,20.4,10.5,52.44,16.0,1,b365,-1.0,0.9090909090909092
2026-09-05 14:00,2026-09-05,Tranmere,Oldham,10-25,>1.80,?,10.399999999999999,11.5,629.39,18.5,0,b365,0.09047619047619047,0.9170305676855895
2026-09-05 14:00,2026-09-05,Tranmere,Oldham,46-60,>1.80,mand,50.400000000000006,19.0,191.55,18.5,0,b365,0.05277777777777778,0.949868073878628
2026-09-05 14:00,2026-09-05,West Brom,Watford,25-40,1.40-1.80,?,25.4,23.0,1444.25,18.5,0,b365,0.04318181818181818,0.9586056644880174
2026-09-05 14:30,2026-09-05,Feirense,Sporting Lisbon B,46-60,>1.80,visit,50.5,25.0,1485.04,22.0,0,b365,0.03958333333333333,0.9619238476953909
2026-09-05 14:30,2026-09-05,NEC Nijmegen,Feyenoord,60-75,>1.80,visit,60.5,21.0,2774.82,13.5,0,b365,0.0475,0.9546539379474941
2026-09-05 15:00,2026-09-05,Helsingborgs,Sandvikens IF,10-25,>1.80,?,20.5,12.5,2346.93,15.5,0,b365,0.08260869565217391,0.9236947791164659
2026-09-05 15:00,2026-09-05,Helsingborgs,Sandvikens IF,25-40,>1.80,?,25.5,13.5,2231.93,15.5,0,b365,0.076,0.929368029739777
2026-09-05 15:00,2026-09-05,Helsingborgs,Sandvikens IF,46-60,>1.80,visit,50.400000000000006,21.0,73.92,15.5,0,b365,0.0475,0.9546539379474941
2026-09-05 15:00,2026-09-05,IK Brage,Sundsvall,10-25,1.40-1.80,?,20.5,11.5,486.26,19.5,0,betfair,0.09047619047619047,0.9170305676855895
2026-09-05 15:00,2026-09-05,IK Brage,Sundsvall,25-40,1.40-1.80,?,25.5,12.0,660.43,19.5,0,betfair,0.08636363636363636,0.9205020920502093
2026-09-05 15:00,2026-09-05,IK Brage,Sundsvall,46-60,1.40-1.80,?,50.400000000000006,15.0,176.45,19.5,0,betfair,0.06785714285714285,0.9364548494983278
2026-09-05 15:00,2026-09-05,IK Brage,Sundsvall,60-75,1.40-1.80,?,60.400000000000006,19.0,303.23,19.5,0,betfair,0.05277777777777778,0.949868073878628
2026-09-05 15:15,2026-09-05,Lens,Lorient,60-75,1.40-1.80,visit,65.4,27.0,1267.28,19.5,0,b365,0.036538461538461534,0.9647495361781077
2026-09-05 15:30,2026-09-05,Korona Kielce,Wisla Krakow,10-25,>1.80,?,20.4,14.0,1029.37,16.5,0,b365,0.07307692307692307,0.931899641577061
2026-09-05 15:30,2026-09-05,Korona Kielce,Wisla Krakow,25-40,>1.80,?,25.4,15.0,179.78,16.5,0,b365,0.06785714285714285,0.9364548494983278
2026-09-05 15:30,2026-09-05,Korona Kielce,Wisla Krakow,46-60,>1.80,mand,50.400000000000006,18.5,93.41,16.5,0,b365,0.054285714285714284,0.948509485094851
2026-09-05 16:00,2026-09-05,Inter,Napoli,60-75,1.40-1.80,?,60.400000000000006,16.0,117.47,19.5,0,b365,0.06333333333333332,0.9404388714733543
2026-09-05 16:00,2026-09-05,SFC Opava,Dukla Prague,10-25,>1.80,?,10.399999999999999,13.5,648.03,17.0,0,b365,0.076,0.929368029739777
2026-09-05 16:00,2026-09-05,Young Boys,Luzern,10-25,1.40-1.80,?,20.4,18.0,987.78,17.0,0,b365,0.055882352941176466,0.947075208913649
2026-09-05 16:30,2026-09-05,AD Ceuta FC,Celta Vigo B,25-40,>1.80,?,35.4,15.0,1855.83,17.0,0,b365,0.06785714285714285,0.9364548494983278
2026-09-05 16:30,2026-09-05,AD Ceuta FC,Celta Vigo B,46-60,>1.80,?,50.400000000000006,15.5,1311.87,17.0,0,b365,0.06551724137931034,0.9385113268608415
2026-09-05 16:30,2026-09-05,AD Ceuta FC,Celta Vigo B,60-75,>1.80,?,60.400000000000006,17.5,119.38,17.0,0,b365,0.05757575757575757,0.9455587392550143
2026-09-05 16:30,2026-09-05,Aldosivi,Banfield,25-40,>1.80,mand,25.4,19.5,782.08,22.0,0,b365,0.05135135135135135,0.9511568123393317
2026-09-05 16:30,2026-09-05,Boreham Wood,Carlisle,60-75,1.40-1.80,visit,65.4,30.0,185.58,16.5,0,b365,0.03275862068965517,0.9682804674457429
2026-09-05 16:30,2026-09-05,Keflavik,Valur,25-40,>1.80,?,25.4,11.0,3258.35,13.5,0,betfair,0.095,0.9132420091324202
2026-09-05 16:30,2026-09-05,Keflavik,Valur,46-60,>1.80,?,50.400000000000006,12.0,4907.93,13.5,0,betfair,0.08636363636363636,0.9205020920502093
2026-09-05 16:30,2026-09-05,Valladolid,FC Andorra,10-25,>1.80,?,10.399999999999999,14.0,99.69,18.5,0,b365,0.07307692307692307,0.931899641577061
2026-09-05 16:30,2026-09-05,Valladolid,FC Andorra,25-40,>1.80,mand,25.4,17.0,1205.14,18.5,0,b365,0.059375,0.943952802359882
2026-09-05 16:30,2026-09-05,Valladolid,FC Andorra,46-60,>1.80,mand,50.400000000000006,23.0,444.35,18.5,0,b365,0.04318181818181818,0.9586056644880174
2026-09-05 16:30,2026-09-05,Valladolid,FC Andorra,60-75,>1.80,mand,60.400000000000006,25.0,894.24,18.5,0,b365,0.03958333333333333,0.9619238476953909
2026-09-05 16:45,2026-09-05,Hapoel Jerusalem,Hapoel Kiryat Shmona,10-25,>1.80,?,10.399999999999999,13.0,541.89,20.0,0,b365,0.07916666666666666,0.9266409266409267
2026-09-05 16:45,2026-09-05,Hapoel Jerusalem,Hapoel Kiryat Shmona,25-40,>1.80,visit,25.4,16.5,342.86,20.0,0,b365,0.06129032258064516,0.9422492401215806
2026-09-05 16:45,2026-09-05,Maccabi Petach Tikva,Ironi Tiberias,10-25,>1.80,?,10.399999999999999,11.5,413.46,60.0,0,b365,0.09047619047619047,0.9170305676855895
2026-09-05 16:45,2026-09-05,Maccabi Petach Tikva,Ironi Tiberias,25-40,>1.80,?,25.4,13.0,599.09,60.0,0,b365,0.07916666666666666,0.9266409266409267
2026-09-05 17:00,2026-09-05,Alverca,Braga,10-25,>1.80,?,20.4,14.5,426.65,23.0,0,b365,0.07037037037037036,0.9342560553633218
2026-09-05 17:00,2026-09-05,Alverca,Braga,25-40,>1.80,?,25.4,15.0,629.82,23.0,0,b365,0.06785714285714285,0.9364548494983278
2026-09-05 17:00,2026-09-05,Alverca,Braga,46-60,>1.80,?,50.400000000000006,22.0,384.34,23.0,0,b365,0.04523809523809524,0.9567198177676538
2026-09-05 17:00,2026-09-05,Alverca,Braga,60-75,>1.80,?,60.400000000000006,23.0,479.86,23.0,0,b365,0.04318181818181818,0.9586056644880174
2026-09-05 17:00,2026-09-05,Fenerbahce,Besiktas,10-25,>1.80,?,20.4,13.0,518.68,16.0,0,b365,0.07916666666666666,0.9266409266409267
2026-09-05 17:00,2026-09-05,Keciorengucu,Sariyer G.K.,25-40,>1.80,?,30.4,21.0,74.61,18.0,0,b365,0.0475,0.9546539379474941
2026-09-05 17:00,2026-09-05,Keciorengucu,Sariyer G.K.,46-60,>1.80,mand,50.400000000000006,21.0,680.93,18.0,0,b365,0.0475,0.9546539379474941
2026-09-05 17:00,2026-09-05,Pendikspor,Umraniyespor,10-25,1.40-1.80,?,20.4,23.0,114.31,21.0,0,b365,0.04318181818181818,0.9586056644880174
2026-09-05 17:00,2026-09-05,Pendikspor,Umraniyespor,25-40,1.40-1.80,mand,25.4,23.0,91.79,21.0,0,b365,0.04318181818181818,0.9586056644880174
2026-09-05 18:00,2026-09-05,Cerrito,Paysandu FC,10-25,>1.80,?,10.399999999999999,15.0,531.85,21.0,0,betfair,0.06785714285714285,0.9364548494983278
2026-09-05 18:00,2026-09-05,Mladost Lucani,Radnicki Nis,10-25,>1.80,?,10.399999999999999,14.0,342.93,21.0,0,b365,0.07307692307692307,0.931899641577061
2026-09-05 18:00,2026-09-05,Mladost Lucani,Radnicki Nis,46-60,>1.80,mand,50.400000000000006,29.0,125.12,21.0,0,b365,0.033928571428571426,0.9671848013816926
2026-09-05 18:30,2026-09-05,Grasshoppers Zurich,FC Zurich,60-75,>1.80,visit,60.400000000000006,27.0,2677.39,14.5,1,b365,-1.0,0.9647495361781077
2026-09-05 18:45,2026-09-05,Le Havre,Brest,10-25,>1.80,?,10.399999999999999,13.0,2932.73,17.0,0,b365,0.07916666666666666,0.9266409266409267
2026-09-05 18:45,2026-09-05,Le Havre,Brest,25-40,>1.80,?,25.4,15.5,509.74,17.0,0,b365,0.06551724137931034,0.9385113268608415
2026-09-05 18:45,2026-09-05,Nice,Le Mans,10-25,1.40-1.80,?,10.399999999999999,9.8,1324.93,18.0,0,b365,0.10795454545454544,0.9025641025641027
2026-09-05 18:45,2026-09-05,Nice,Le Mans,25-40,1.40-1.80,?,25.4,12.5,170.89,18.0,0,b365,0.08260869565217391,0.9236947791164659
2026-09-05 18:45,2026-09-05,Roma,Atalanta,46-60,1.40-1.80,?,55.400000000000006,15.0,2255.39,18.5,0,b365,0.06785714285714285,0.9364548494983278
2026-09-05 18:45,2026-09-05,Roma,Atalanta,60-75,1.40-1.80,?,65.4,22.0,88.87,18.5,0,b365,0.04523809523809524,0.9567198177676538
2026-09-05 19:00,2026-09-05,Red Bull Bragantino,Bahia,10-25,>1.80,?,10.399999999999999,13.0,137.4,16.0,0,b365,0.07916666666666666,0.9266409266409267
2026-09-05 19:00,2026-09-05,St Mirren,Celtic,10-25,1.40-1.80,?,10.399999999999999,11.0,1177.93,20.0,0,b365,0.095,0.9132420091324202
2026-09-05 19:00,2026-09-05,St Mirren,Celtic,25-40,1.40-1.80,?,25.4,12.0,355.27,20.0,0,b365,0.08636363636363636,0.9205020920502093
2026-09-05 19:00,2026-09-05,St Mirren,Celtic,46-60,1.40-1.80,?,50.400000000000006,12.5,77.5,20.0,0,b365,0.08260869565217391,0.9236947791164659
2026-09-05 19:00,2026-09-05,Willem II,Excelsior,10-25,>1.80,?,10.399999999999999,12.5,2866.68,14.0,0,b365,0.08260869565217391,0.9236947791164659
2026-09-05 21:00,2026-09-05,Juventude,Atletico GO,10-25,>1.80,?,10.399999999999999,13.0,1681.62,30.0,1,b365,-1.0,0.9266409266409267
2026-09-05 21:30,2026-09-05,San Luis,Cobreloa Calama,10-25,>1.80,?,10.5,20.0,284.04,18.0,0,b365,0.049999999999999996,0.9523809523809524
2026-09-05 22:00,2026-09-05,Portuguesa FC,Zamora FC,10-25,>1.80,?,20.5,16.0,889.32,22.0,0,b365,0.06333333333333332,0.9404388714733543
2026-09-05 22:00,2026-09-05,Portuguesa FC,Zamora FC,25-40,>1.80,?,25.5,17.0,801.96,22.0,0,b365,0.059375,0.943952802359882
2026-09-05 22:00,2026-09-05,Portuguesa FC,Zamora FC,46-60,>1.80,?,50.599999999999994,22.0,629.11,22.0,0,b365,0.04523809523809524,0.9567198177676538
2026-09-05 22:00,2026-09-05,Union Magdalena,Barranquilla,10-25,1.40-1.80,?,20.5,17.5,69.76,32.0,0,b365,0.05757575757575757,0.9455587392550143
2026-09-05 22:00,2026-09-05,Union Magdalena,Barranquilla,25-40,1.40-1.80,?,25.5,17.0,307.8,32.0,0,b365,0.059375,0.943952802359882
2026-09-05 22:00,2026-09-05,Union Magdalena,Barranquilla,46-60,1.40-1.80,?,50.599999999999994,23.0,218.16,32.0,0,b365,0.04318181818181818,0.9586056644880174
2026-09-05 23:30,2026-09-05,Oriente Petrolero,Always Ready,10-25,>1.80,?,20.5,13.0,47.65,14.5,0,b365,0.07916666666666666,0.9266409266409267
2026-09-05 23:30,2026-09-05,Oriente Petrolero,Always Ready,25-40,>1.80,?,25.5,14.0,41.69,14.5,0,b365,0.07307692307692307,0.931899641577061
2026-09-05 23:30,2026-09-05,Orlando City,San Diego FC,46-60,>1.80,?,50.5,14.0,3797.13,13.0,0,b365,0.07307692307692307,0.931899641577061
2026-09-05 23:30,2026-09-05,Orlando City,San Diego FC,60-75,>1.80,?,60.5,14.0,4675.23,13.0,0,b365,0.07307692307692307,0.931899641577061
2026-09-06 03:00,2026-09-06,Atlas,Atlante,10-25,>1.80,?,10.600000000000001,16.5,94.71,20.0,0,b365,0.06129032258064516,0.9422492401215806
2026-09-06 08:15,2026-09-06,Zizkov,FK Pribram,10-25,>1.80,?,15.2,13.5,80.77,16.0,0,b365,0.076,0.929368029739777
2026-09-06 08:15,2026-09-06,Zizkov,FK Pribram,25-40,>1.80,?,25.200000000000003,14.0,261.79,16.0,0,b365,0.07307692307692307,0.931899641577061
2026-09-06 08:15,2026-09-06,Zizkov,FK Pribram,46-60,>1.80,?,50.2,16.5,127.6,16.0,0,b365,0.06129032258064516,0.9422492401215806
2026-09-06 09:00,2026-09-06,Yokohama FC,Albirex Niigata,10-25,>1.80,?,20.200000000000003,17.0,156.39,23.0,0,b365,0.059375,0.943952802359882
2026-09-06 09:00,2026-09-06,Yokohama FC,Albirex Niigata,25-40,>1.80,mand,25.200000000000003,18.0,214.93,23.0,0,b365,0.055882352941176466,0.947075208913649
2026-09-06 09:00,2026-09-06,Yokohama FC,Albirex Niigata,46-60,>1.80,mand,50.2,28.0,77.46,23.0,0,b365,0.03518518518518518,0.9660107334525939
2026-09-06 09:30,2026-09-06,CSM Satu Mare,Politehnica Timisoara,10-25,1.40-1.80,?,10.2,11.5,188.64,30.0,0,b365,0.09047619047619047,0.9170305676855895
2026-09-06 09:30,2026-09-06,CSM Satu Mare,Politehnica Timisoara,25-40,1.40-1.80,?,25.200000000000003,16.0,405.27,30.0,0,b365,0.06333333333333332,0.9404388714733543
2026-09-06 09:30,2026-09-06,CSM Satu Mare,Politehnica Timisoara,46-60,1.40-1.80,?,50.2,17.0,137.03,30.0,0,b365,0.059375,0.943952802359882
2026-09-06 10:00,2026-09-06,FC Anyang,Gangwon,10-25,>1.80,visit,10.2,15.5,283.39,19.0,0,b365,0.06551724137931034,0.9385113268608415
2026-09-06 10:00,2026-09-06,FC Anyang,Gangwon,25-40,>1.80,visit,25.200000000000003,18.0,602.26,19.0,0,b365,0.055882352941176466,0.947075208913649
2026-09-06 10:00,2026-09-06,FC Anyang,Gangwon,46-60,>1.80,visit,50.2,27.0,474.62,19.0,0,b365,0.036538461538461534,0.9647495361781077
2026-09-06 10:00,2026-09-06,Iwata,Toyama,10-25,>1.80,?,20.200000000000003,11.5,1006.09,15.5,0,b365,0.09047619047619047,0.9170305676855895
2026-09-06 10:00,2026-09-06,Iwata,Toyama,25-40,>1.80,?,25.200000000000003,12.5,1012.73,15.5,0,b365,0.08260869565217391,0.9236947791164659
2026-09-06 10:00,2026-09-06,Iwata,Toyama,60-75,>1.80,?,60.2,18.5,148.2,15.5,0,b365,0.054285714285714284,0.948509485094851
2026-09-06 11:00,2026-09-06,Aarhus Fremad,Kolding IF,10-25,>1.80,?,10.2,14.0,1256.63,15.5,0,b365,0.07307692307692307,0.931899641577061
2026-09-06 11:00,2026-09-06,Aarhus Fremad,Kolding IF,25-40,>1.80,visit,25.299999999999997,19.5,88.68,15.5,0,b365,0.05135135135135135,0.9511568123393317
2026-09-06 11:00,2026-09-06,Aarhus Fremad,Kolding IF,46-60,>1.80,visit,50.3,23.0,1016.72,15.5,0,b365,0.04318181818181818,0.9586056644880174
2026-09-06 11:00,2026-09-06,Shenzhen Juniors FC,Meizhou Hakka,46-60,1.40-1.80,?,55.2,18.5,678.61,24.0,0,b365,0.054285714285714284,0.948509485094851
2026-09-06 11:00,2026-09-06,Tottenham (W),West Ham United (W),10-25,1.40-1.80,?,10.2,27.0,602.03,21.0,0,b365,0.036538461538461534,0.9647495361781077
2026-09-06 11:30,2026-09-06,Cercle Brugge,Gent,10-25,>1.80,?,10.3,15.0,2304.88,16.0,0,b365,0.06785714285714285,0.9364548494983278
2026-09-06 11:30,2026-09-06,Cercle Brugge,Gent,25-40,>1.80,visit,25.299999999999997,21.0,1210.28,16.0,0,b365,0.0475,0.9546539379474941
2026-09-06 11:30,2026-09-06,Cercle Brugge,Gent,46-60,>1.80,visit,50.3,26.0,928.97,16.0,0,b365,0.038,0.9633911368015414
2026-09-06 11:30,2026-09-06,Greuther Furth,FC Heidenheim,10-25,>1.80,?,10.3,11.5,1420.7,13.0,0,b365,0.09047619047619047,0.9170305676855895
2026-09-06 11:30,2026-09-06,Greuther Furth,FC Heidenheim,25-40,>1.80,?,25.299999999999997,14.5,77.59,13.0,0,b365,0.07037037037037036,0.9342560553633218
2026-09-06 11:30,2026-09-06,Greuther Furth,FC Heidenheim,46-60,>1.80,?,50.3,17.5,1275.98,13.0,0,b365,0.05757575757575757,0.9455587392550143
2026-09-06 11:30,2026-09-06,Greuther Furth,FC Heidenheim,60-75,>1.80,visit,60.3,25.0,213.42,13.0,0,b365,0.03958333333333333,0.9619238476953909
2026-09-06 11:30,2026-09-06,Hertha Berlin,FC Magdeburg,10-25,>1.80,?,10.3,14.0,76.1,12.5,0,b365,0.07307692307692307,0.931899641577061
2026-09-06 11:30,2026-09-06,VfL Osnabruck,Braunschweig,60-75,>1.80,mand,60.3,22.0,2677.11,14.0,0,b365,0.04523809523809524,0.9567198177676538
2026-09-06 11:35,2026-09-06,Yunnan Yukun,Liaoning Tieren FC,10-25,1.40-1.80,?,20.299999999999997,14.0,531.87,15.0,0,b365,0.07307692307692307,0.931899641577061
2026-09-06 12:00,2026-09-06,Eibar,Granada,10-25,>1.80,?,10.3,17.0,164.46,22.0,0,b365,0.059375,0.943952802359882
2026-09-06 12:00,2026-09-06,Eibar,Granada,25-40,>1.80,mand,25.299999999999997,21.0,86.75,22.0,0,b365,0.0475,0.9546539379474941
2026-09-06 12:00,2026-09-06,Servette,St Gallen,10-25,>1.80,?,10.3,11.0,5193.04,13.0,0,b365,0.095,0.9132420091324202
2026-09-06 12:00,2026-09-06,Servette,St Gallen,25-40,>1.80,?,25.299999999999997,12.0,3083.32,13.0,0,b365,0.08636363636363636,0.9205020920502093
2026-09-06 12:00,2026-09-06,Servette,St Gallen,46-60,>1.80,?,50.3,14.0,3584.52,13.0,0,b365,0.07307692307692307,0.931899641577061
2026-09-06 13:00,2026-09-06,Cesena,Mantova,25-40,>1.80,?,25.299999999999997,13.5,632.67,15.0,0,b365,0.076,0.929368029739777
2026-09-06 13:00,2026-09-06,Cesena,Mantova,46-60,>1.80,visit,50.3,18.0,122.8,15.0,0,b365,0.055882352941176466,0.947075208913649
2026-09-06 13:00,2026-09-06,Cesena,Mantova,60-75,>1.80,visit,60.3,24.0,171.33,15.0,0,b365,0.041304347826086954,0.9603340292275574
2026-09-06 13:00,2026-09-06,Crystal Palace (W),Everton (W),25-40,>1.80,?,25.299999999999997,13.5,389.69,21.0,0,b365,0.076,0.929368029739777
2026-09-06 13:00,2026-09-06,Crystal Palace (W),Everton (W),46-60,>1.80,?,50.3,18.5,210.12,21.0,0,b365,0.054285714285714284,0.948509485094851
2026-09-06 13:00,2026-09-06,Crystal Palace (W),Everton (W),60-75,>1.80,mand,60.3,27.0,338.77,21.0,0,b365,0.036538461538461534,0.9647495361781077
2026-09-06 13:00,2026-09-06,ESTAC Troyes,Strasbourg,10-25,>1.80,?,10.3,12.0,6313.35,14.5,0,b365,0.08636363636363636,0.9205020920502093
2026-09-06 13:00,2026-09-06,ESTAC Troyes,Strasbourg,25-40,>1.80,?,25.299999999999997,12.5,172.58,14.5,0,b365,0.08260869565217391,0.9236947791164659
2026-09-06 13:00,2026-09-06,Entella,LR Vicenza Virtus,10-25,>1.80,?,20.299999999999997,13.0,1092.31,19.0,1,b365,-1.0,0.9266409266409267
2026-09-06 13:00,2026-09-06,Everton,Man Utd,46-60,>1.80,visit,55.2,22.0,86.07,14.5,1,b365,-1.0,0.9567198177676538
2026-09-06 13:00,2026-09-06,Everton,Man Utd,60-75,>1.80,visit,60.2,27.0,2162.96,14.5,1,b365,-1.0,0.9647495361781077
2026-09-06 13:00,2026-09-06,Frosinone,Venezia,10-25,>1.80,?,20.299999999999997,12.5,1947.74,12.5,0,b365,0.08260869565217391,0.9236947791164659
2026-09-06 13:00,2026-09-06,Frosinone,Venezia,25-40,>1.80,?,25.299999999999997,13.0,3099.91,12.5,0,b365,0.07916666666666666,0.9266409266409267
2026-09-06 13:00,2026-09-06,Modena,Calcio Avellino SSD,10-25,1.40-1.80,?,10.3,10.0,1220.75,22.0,0,b365,0.10555555555555556,0.9045226130653267
2026-09-06 13:00,2026-09-06,Modena,Calcio Avellino SSD,25-40,1.40-1.80,?,25.299999999999997,14.0,139.32,22.0,0,b365,0.07307692307692307,0.931899641577061
2026-09-06 13:00,2026-09-06,Modena,Calcio Avellino SSD,46-60,1.40-1.80,?,50.2,17.5,649.48,22.0,0,b365,0.05757575757575757,0.9455587392550143
2026-09-06 13:00,2026-09-06,Modena,Calcio Avellino SSD,60-75,1.40-1.80,?,60.2,18.0,74.24,22.0,0,b365,0.055882352941176466,0.947075208913649
2026-09-06 13:00,2026-09-06,Parma,AC Monza,25-40,>1.80,visit,30.299999999999997,21.0,137.17,21.0,0,b365,0.0475,0.9546539379474941
2026-09-06 13:00,2026-09-06,Parma,AC Monza,46-60,>1.80,visit,50.3,24.0,179.85,21.0,0,b365,0.041304347826086954,0.9603340292275574
2026-09-06 13:00,2026-09-06,Zlin,Teplice,10-25,>1.80,?,10.3,12.5,2317.42,21.0,0,b365,0.08260869565217391,0.9236947791164659
2026-09-06 13:00,2026-09-06,Zlin,Teplice,25-40,>1.80,?,25.299999999999997,17.0,121.86,21.0,0,b365,0.059375,0.943952802359882
2026-09-06 13:30,2026-09-06,Hamburger SV,Mainz,10-25,>1.80,?,10.3,14.0,4558.67,15.0,0,b365,0.07307692307692307,0.931899641577061
2026-09-06 13:30,2026-09-06,Hamburger SV,Mainz,25-40,>1.80,?,25.299999999999997,17.5,103.96,15.0,0,b365,0.05757575757575757,0.9455587392550143
2026-09-06 13:45,2026-09-06,NK Dubrava Zagreb,Opatija,10-25,>1.80,?,10.3,20.0,569.33,19.5,0,b365,0.049999999999999996,0.9523809523809524
2026-09-06 14:00,2026-09-06,Harju JK Laagri,Tammeka Tartu,10-25,>1.80,?,10.3,10.5,191.14,14.5,0,b365,0.09999999999999999,0.9090909090909092
2026-09-06 14:00,2026-09-06,Hearts,Dundee,10-25,1.40-1.80,?,10.3,9.6,186.19,20.0,0,b365,0.11046511627906977,0.9005235602094241
2026-09-06 14:00,2026-09-06,Hearts,Dundee,25-40,1.40-1.80,?,25.299999999999997,11.0,89.4,20.0,0,b365,0.095,0.9132420091324202
2026-09-06 14:00,2026-09-06,Hearts,Dundee,46-60,1.40-1.80,?,50.3,15.0,884.64,20.0,0,b365,0.06785714285714285,0.9364548494983278
