m_l0,m_l1,m_odd_low_le9,m_odd_mid_9a10_5,m_odd_high_gt10_5,anti_martingale,cut_after_first_red_day,Ops_total,Ops_skip,WR_%,PnL_R$,ROI_%,DD_Max_R$,Delta_PnL_vs_Base_R$,Delta_DD_vs_Base_R$,Score_RiskAdj
1.0,1.05,1.1,1.0,1.0,0.0,False,527,0,93.36,9222.8,4.897,1032.59,577.97,79.58,562.0512
1.0,1.05,1.1,1.0,1.0,0.0,True,527,37,93.36,8359.36,4.853,1142.51,-285.48,189.49,-323.3744
1.0,1.05,1.1,1.0,1.0,0.05,False,527,0,93.36,9769.8,4.862,1147.24,1124.97,194.22,1086.1236
1.0,1.05,1.1,1.0,1.0,0.05,True,527,37,93.36,8871.86,4.812,1257.15,227.03,304.14,166.2011
1.0,1.05,1.1,1.0,1.0,0.1,False,527,0,93.36,10316.8,4.831,1261.88,1671.97,308.86,1610.196
1.0,1.05,1.1,1.0,1.0,0.1,True,527,37,93.36,9384.37,4.776,1371.79,739.53,418.78,655.7766
1.0,1.05,1.1,1.05,0.85,0.0,False,527,0,93.36,9162.0,4.851,1057.55,517.16,104.54,496.2528
1.0,1.05,1.1,1.05,0.85,0.0,True,527,37,93.36,8285.24,4.798,1170.02,-359.6,217.0,-402.9986
1.0,1.05,1.1,1.05,0.85,0.05,False,527,0,93.36,9703.37,4.815,1174.34,1058.53,221.32,1014.2685
1.0,1.05,1.1,1.05,0.85,0.05,True,527,37,93.36,8792.7,4.756,1286.8,147.86,333.78,81.1044
1.0,1.05,1.1,1.05,0.85,0.1,False,527,0,93.36,10244.74,4.783,1291.85,1599.91,338.84,1532.1379
1.0,1.05,1.1,1.05,0.85,0.1,True,527,37,93.36,9300.16,4.72,1404.31,655.32,451.3,565.0609
1.0,1.05,1.1,1.05,0.9,0.0,False,527,0,93.36,9219.43,4.862,1056.02,574.6,103.0,553.9973
1.0,1.05,1.1,1.05,0.9,0.0,True,527,37,93.36,8336.85,4.808,1168.48,-307.99,215.47,-351.0804
1.0,1.05,1.1,1.05,0.9,0.05,False,527,0,93.36,9764.41,4.826,1171.19,1119.57,218.18,1075.9386
1.0,1.05,1.1,1.05,0.9,0.05,True,527,37,93.36,8847.59,4.767,1283.66,202.76,330.64,136.6277
1.0,1.05,1.1,1.05,0.9,0.1,False,527,0,93.36,10309.39,4.795,1288.63,1664.55,335.62,1597.427
1.0,1.05,1.1,1.05,0.9,0.1,True,527,37,93.36,9358.33,4.731,1401.09,713.5,448.08,623.8829
1.0,1.05,1.1,1.05,0.95,0.0,False,527,0,93.36,9276.87,4.873,1054.49,632.04,101.47,611.7418
1.0,1.05,1.1,1.05,0.95,0.0,True,527,37,93.36,8388.46,4.819,1166.95,-256.38,213.93,-299.1621
1.0,1.05,1.1,1.05,0.95,0.05,False,527,0,93.36,9825.45,4.837,1168.05,1180.62,215.04,1137.6088
1.0,1.05,1.1,1.05,0.95,0.05,True,527,37,93.36,8902.49,4.778,1280.51,257.65,327.5,192.1511
1.0,1.05,1.1,1.05,0.95,0.1,False,527,0,93.36,10374.03,4.806,1285.41,1729.2,332.4,1662.7161
1.0,1.05,1.1,1.05,0.95,0.1,True,527,37,93.36,9416.51,4.742,1397.88,771.68,444.86,682.7048
1.0,1.05,1.1,1.05,1.0,0.0,False,527,0,93.36,9334.31,4.883,1052.95,689.47,99.94,669.4863
1.0,1.05,1.1,1.05,1.0,0.0,True,527,37,93.36,8440.07,4.829,1165.42,-204.76,212.4,-247.2438
1.0,1.05,1.1,1.05,1.0,0.05,False,527,0,93.36,9886.49,4.848,1164.91,1241.66,211.89,1199.2789
1.0,1.05,1.1,1.05,1.0,0.05,True,527,37,93.36,8957.38,4.789,1277.37,312.55,324.36,247.6745
1.0,1.05,1.1,1.05,1.0,0.1,False,527,0,93.36,10438.68,4.817,1282.19,1793.84,329.18,1728.0052
1.0,1.05,1.1,1.05,1.0,0.1,True,527,37,93.36,9474.69,4.753,1394.66,829.85,441.64,741.5267
1.05,0.9,0.95,0.95,0.85,0.0,False,527,0,93.36,8365.85,4.941,916.6,-278.98,-36.41,-271.7008
1.05,0.9,0.95,0.95,0.85,0.0,True,527,37,93.36,7505.72,4.852,1020.9,-1139.12,67.88,-1152.692
1.05,0.9,0.95,0.95,0.85,0.05,False,527,0,93.36,8877.27,4.917,1026.92,232.43,73.91,217.65
1.05,0.9,0.95,0.95,0.85,0.05,True,527,37,93.36,7986.93,4.826,1131.21,-657.9,178.2,-693.5403
1.05,0.9,0.95,0.95,0.85,0.1,False,527,0,93.36,9388.68,4.896,1137.24,743.85,184.22,707.0007
1.05,0.9,0.95,0.95,0.85,0.1,True,527,37,93.36,8468.15,4.803,1241.53,-176.69,288.51,-234.3886
1.05,0.9,0.95,0.95,0.9,0.0,False,527,0,93.36,8427.99,4.955,913.38,-216.85,-39.63,-208.9237
1.05,0.9,0.95,0.95,0.9,0.0,True,527,37,93.36,7561.74,4.865,1017.68,-1083.1,64.66,-1096.0326
1.05,0.9,0.95,0.95,0.9,0.05,False,527,0,93.36,8943.18,4.931,1023.62,298.35,70.61,284.2269
1.05,0.9,0.95,0.95,0.9,0.05,True,527,37,93.36,8046.4,4.84,1127.91,-598.44,174.9,-633.4174
1.05,0.9,0.95,0.95,0.9,0.1,False,527,0,93.36,9458.38,4.91,1133.86,813.55,180.84,777.3776
1.05,0.9,0.95,0.95,0.9,0.1,True,527,37,93.36,8531.06,4.817,1238.15,-113.78,285.13,-170.8023
1.05,0.9,0.95,0.95,0.95,0.0,False,527,0,93.36,8490.12,4.968,910.17,-154.72,-42.85,-146.1467
1.05,0.9,0.95,0.95,0.95,0.0,True,527,37,93.36,7617.75,4.878,1014.46,-1027.08,61.44,-1039.3731
1.05,0.9,0.95,0.95,0.95,0.05,False,527,0,93.36,9009.1,4.945,1020.32,364.27,67.31,350.8039
1.05,0.9,0.95,0.95,0.95,0.05,True,527,37,93.36,8105.86,4.853,1124.61,-538.97,171.6,-573.2945
1.05,0.9,0.95,0.95,0.95,0.1,False,527,0,93.36,9528.08,4.924,1130.48,883.25,177.46,847.7545
1.05,0.9,0.95,0.95,0.95,0.1,True,527,37,93.36,8593.97,4.831,1234.77,-50.86,281.75,-107.2159
1.05,0.9,0.95,0.95,1.0,0.0,False,527,0,93.36,8552.25,4.982,906.95,-92.58,-46.07,-83.3696
1.05,0.9,0.95,0.95,1.0,0.0,True,527,37,93.36,7673.77,4.892,1011.24,-971.07,58.22,-982.7137
1.05,0.9,0.95,0.95,1.0,0.05,False,527,0,93.36,9075.02,4.958,1017.02,430.18,64.01,417.3809
1.05,0.9,0.95,0.95,1.0,0.05,True,527,37,93.36,8165.32,4.867,1121.31,-479.51,168.3,-513.1716
1.05,0.9,0.95,0.95,1.0,0.1,False,527,0,93.36,9597.78,4.937,1127.1,952.95,174.08,918.1314
1.05,0.9,0.95,0.95,1.0,0.1,True,527,37,93.36,8656.88,4.845,1231.39,12.05,278.37,-43.6295
1.05,0.9,0.95,1.0,0.85,0.0,False,527,0,93.36,8481.12,4.924,932.39,-163.72,-20.63,-159.591
1.05,0.9,0.95,1.0,0.85,0.0,True,527,37,93.36,7589.24,4.824,1039.35,-1055.6,86.34,-1072.8625
1.05,0.9,0.95,1.0,0.85,0.05,False,527,0,93.36,8997.73,4.9,1045.48,352.9,92.46,334.4073
1.05,0.9,0.95,1.0,0.85,0.05,True,527,37,93.36,8075.29,4.799,1152.44,-569.54,199.43,-609.43
1.05,0.9,0.95,1.0,0.85,0.1,False,527,0,93.36,9514.35,4.879,1158.57,869.52,205.55,828.4055
1.05,0.9,0.95,1.0,0.85,0.1,True,527,37,93.36,8561.34,4.777,1265.54,-83.49,312.52,-145.9974
1.05,0.9,0.95,1.0,0.9,0.0,False,527,0,93.36,8543.25,4.938,929.17,-101.58,-23.85,-96.8139
1.05,0.9,0.95,1.0,0.9,0.0,True,527,37,93.36,7645.26,4.837,1036.13,-999.58,83.12,-1016.2031
1.05,0.9,0.95,1.0,0.9,0.05,False,527,0,93.36,9063.65,4.914,1042.18,418.82,89.16,400.9842
1.05,0.9,0.95,1.0,0.9,0.05,True,527,37,93.36,8134.75,4.812,1149.14,-510.08,196.13,-549.3071
1.05,0.9,0.95,1.0,0.9,0.1,False,527,0,93.36,9584.05,4.893,1155.19,939.22,202.17,898.7824
1.05,0.9,0.95,1.0,0.9,0.1,True,527,37,93.36,8624.25,4.79,1262.16,-20.58,309.14,-82.4111
1.05,0.9,0.95,1.0,0.95,0.0,False,527,0,93.36,8605.38,4.951,925.95,-39.45,-27.07,-34.0369
1.05,0.9,0.95,1.0,0.95,0.0,True,527,37,93.36,7701.27,4.85,1032.91,-943.56,79.9,-959.5436
1.05,0.9,0.95,1.0,0.95,0.05,False,527,0,93.36,9129.57,4.928,1038.88,484.73,85.86,467.5612
1.05,0.9,0.95,1.0,0.95,0.05,True,527,37,93.36,8194.22,4.826,1145.84,-450.62,192.83,-489.1842
1.05,0.9,0.95,1.0,0.95,0.1,False,527,0,93.36,9653.75,4.907,1151.81,1008.92,198.79,969.1593
1.05,0.9,0.95,1.0,0.95,0.1,True,527,37,93.36,8687.16,4.804,1258.78,42.33,305.76,-18.8247
1.05,0.9,0.95,1.0,1.0,0.0,False,527,0,93.36,8667.52,4.964,922.73,22.68,-30.29,28.7402
1.05,0.9,0.95,1.0,1.0,0.0,True,527,37,93.36,7757.29,4.863,1029.69,-887.55,76.68,-902.8842
1.05,0.9,0.95,1.0,1.0,0.05,False,527,0,93.36,9195.49,4.941,1035.58,550.65,82.56,534.1382
1.05,0.9,0.95,1.0,1.0,0.05,True,527,37,93.36,8253.68,4.839,1142.54,-391.16,189.53,-429.0612
1.05,0.9,0.95,1.0,1.0,0.1,False,527,0,93.36,9723.45,4.92,1148.43,1078.62,195.41,1039.5362
1.05,0.9,0.95,1.0,1.0,0.1,True,527,37,93.36,8750.07,4.818,1255.39,105.24,302.38,44.7617
1.05,0.9,0.95,1.05,0.85,0.0,False,527,0,93.36,8596.38,4.908,948.17,-48.45,-4.85,-47.4812
1.05,0.9,0.95,1.05,0.85,0.0,True,527,37,93.36,7672.76,4.796,1057.81,-972.07,104.79,-993.033
1.05,0.9,0.95,1.05,0.85,0.05,False,527,0,93.36,9118.2,4.884,1064.03,473.37,111.02,451.1645
1.05,0.9,0.95,1.05,0.85,0.05,True,527,37,93.36,8163.65,4.772,1173.67,-481.19,220.66,-525.3196
1.05,0.9,0.95,1.05,0.85,0.1,False,527,0,93.36,9640.02,4.863,1179.9,995.19,226.88,949.8103
1.05,0.9,0.95,1.05,0.85,0.1,True,527,37,93.36,8654.53,4.751,1289.54,9.7,336.53,-57.6062
1.05,0.9,0.95,1.05,0.9,0.0,False,527,0,93.36,8658.52,4.921,944.95,13.68,-8.07,15.2959
1.05,0.9,0.95,1.05,0.9,0.0,True,527,37,93.36,7728.78,4.81,1054.59,-916.06,101.57,-936.3736
1.05,0.9,0.95,1.05,0.9,0.05,False,527,0,93.36,9184.12,4.898,1060.73,539.29,107.72,517.7415
1.05,0.9,0.95,1.05,0.9,0.05,True,527,37,93.36,8223.11,4.786,1170.38,-421.72,217.36,-465.1967
1.05,0.9,0.95,1.05,0.9,0.1,False,527,0,93.36,9709.72,4.877,1176.52,1064.89,223.5,1020.1872
1.05,0.9,0.95,1.05,0.9,0.1,True,527,37,93.36,8717.44,4.765,1286.16,72.61,333.15,5.9801
1.05,0.9,0.95,1.05,0.95,0.0,False,527,0,93.36,8720.65,4.935,941.73,75.82,-11.29,78.0729
1.05,0.9,0.95,1.05,0.95,0.0,True,527,37,93.36,7784.79,4.823,1051.37,-860.04,98.35,-879.7141
1.05,0.9,0.95,1.05,0.95,0.05,False,527,0,93.36,9250.04,4.911,1057.43,605.2,104.42,584.3185
1.05,0.9,0.95,1.05,0.95,0.05,True,527,37,93.36,8282.57,4.799,1167.08,-362.26,214.06,-405.0738
1.05,0.9,0.95,1.05,0.95,0.1,False,527,0,93.36,9779.42,4.89,1173.14,1134.59,220.12,1090.5641
1.05,0.9,0.95,1.05,0.95,0.1,True,527,37,93.36,8780.35,4.778,1282.78,135.52,329.76,69.5665
1.05,0.9,0.95,1.05,1.0,0.0,False,527,0,93.36,8782.78,4.948,938.51,137.95,-14.51,140.8499
1.05,0.9,0.95,1.05,1.0,0.0,True,527,37,93.36,7840.81,4.836,1048.15,-804.03,95.14,-823.0547
1.05,0.9,0.95,1.05,1.0,0.05,False,527,0,93.36,9315.95,4.924,1054.13,671.12,101.12,650.8955
1.05,0.9,0.95,1.05,1.0,0.05,True,527,37,93.36,8342.04,4.812,1163.78,-302.8,210.76,-344.9509
1.05,0.9,0.95,1.05,1.0,0.1,False,527,0,93.36,9849.12,4.904,1169.76,1204.29,216.74,1160.941
1.05,0.9,0.95,1.05,1.0,0.1,True,527,37,93.36,8843.27,4.792,1279.4,198.43,326.38,133.1529
1.05,0.9,1.0,0.95,0.85,0.0,False,527,0,93.36,8635.3,4.946,951.94,-9.53,-1.07,-9.3199
1.05,0.9,1.0,0.95,0.85,0.0,True,527,37,93.36,7767.12,4.868,1059.05,-877.72,106.04,-898.9252
1.05,0.9,1.0,0.95,0.85,0.05,False,527,0,93.36,9165.04,4.921,1065.37,520.21,112.35,497.7387
1.05,0.9,1.0,0.95,0.85,0.05,True,527,37,93.36,8265.74,4.841,1172.47,-379.1,219.46,-422.9874
1.05,0.9,1.0,0.95,0.85,0.1,False,527,0,93.36,9694.79,4.9,1178.79,1049.95,225.77,1004.7973
1.05,0.9,1.0,0.95,0.85,0.1,True,527,37,93.36,8764.36,4.817,1285.89,119.53,332.88,52.9504
1.05,0.9,1.0,0.95,0.9,0.0,False,527,0,93.36,8697.43,4.959,948.73,52.6,-4.29,53.4571
1.05,0.9,1.0,0.95,0.9,0.0,True,527,37,93.36,7823.13,4.881,1055.83,-821.7,102.82,-842.2658
1.05,0.9,1.0,0.95,0.9,0.05,False,527,0,93.36,9230.96,4.935,1062.07,586.13,109.05,564.3156
1.05,0.9,1.0,0.95,0.9,0.05,True,527,37,93.36,8325.2,4.854,1169.17,-319.63,216.16,-362.8645
1.05,0.9,1.0,0.95,0.9,0.1,False,527,0,93.36,9764.49,4.913,1175.41,1119.65,222.39,1075.1742
1.05,0.9,1.0,0.95,0.9,0.1,True,527,37,93.36,8827.27,4.831,1282.51,182.44,329.5,116.5368
1.05,0.9,1.0,0.95,0.95,0.0,False,527,0,93.36,8759.57,4.972,945.51,114.73,-7.51,116.2342
1.05,0.9,1.0,0.95,0.95,0.0,True,527,37,93.36,7879.15,4.893,1052.61,-765.69,99.6,-785.6063
1.05,0.9,1.0,0.95,0.95,0.05,False,527,0,93.36,9296.88,4.948,1058.77,652.04,105.75,630.8926
1.05,0.9,1.0,0.95,0.95,0.05,True,527,37,93.36,8384.67,4.867,1165.87,-260.17,212.86,-302.7416
1.05,0.9,1.0,0.95,0.95,0.1,False,527,0,93.36,9834.19,4.927,1172.03,1189.35,219.01,1145.5511
1.05,0.9,1.0,0.95,0.95,0.1,True,527,37,93.36,8890.18,4.844,1279.13,245.35,326.12,180.1232
1.05,0.9,1.0,0.95,1.0,0.0,False,527,0,93.36,8821.7,4.985,942.29,176.87,-10.73,179.0112
1.05,0.9,1.0,0.95,1.0,0.0,True,527,37,93.36,7935.16,4.906,1049.39,-709.67,96.38,-728.9469
1.05,0.9,1.0,0.95,1.0,0.05,False,527,0,93.36,9362.8,4.961,1055.47,717.96,102.45,697.4696
1.05,0.9,1.0,0.95,1.0,0.05,True,527,37,93.36,8444.13,4.88,1162.57,-200.71,209.56,-242.6187
1.05,0.9,1.0,0.95,1.0,0.1,False,527,0,93.36,9903.89,4.94,1168.65,1259.05,215.63,1215.928
1.05,0.9,1.0,0.95,1.0,0.1,True,527,37,93.36,8953.09,4.857,1275.75,308.26,322.74,243.7096
1.05,0.9,1.0,1.0,0.85,0.0,False,527,0,93.36,8750.57,4.93,967.73,105.73,14.71,102.7899
1.05,0.9,1.0,1.0,0.85,0.0,True,527,37,93.36,7850.64,4.84,1077.51,-794.2,124.49,-819.0958
1.05,0.9,1.0,1.0,0.85,0.05,False,527,0,93.36,9285.51,4.905,1083.92,640.68,130.91,614.496
1.05,0.9,1.0,1.0,0.85,0.05,True,527,37,93.36,8354.1,4.814,1193.7,-290.74,240.69,-338.8771
1.05,0.9,1.0,1.0,0.85,0.1,False,527,0,93.36,9820.46,4.884,1200.12,1175.62,247.1,1126.202
1.05,0.9,1.0,1.0,0.85,0.1,True,527,37,93.36,8857.55,4.791,1309.9,212.72,356.88,141.3416
1.05,0.9,1.0,1.0,0.9,0.0,False,527,0,93.36,8812.7,4.943,964.51,167.87,11.49,165.5669
1.05,0.9,1.0,1.0,0.9,0.0,True,527,37,93.36,7906.65,4.853,1074.29,-738.18,121.27,-762.4363
1.05,0.9,1.0,1.0,0.9,0.05,False,527,0,93.36,9351.43,4.918,1080.62,706.59,127.61,681.0729
1.05,0.9,1.0,1.0,0.9,0.05,True,527,37,93.36,8413.56,4.827,1190.4,-231.28,237.39,-278.7541
1.05,0.9,1.0,1.0,0.9,0.1,False,527,0,93.36,9890.16,4.897,1196.74,1245.32,243.72,1196.579
1.05,0.9,1.0,1.0,0.9,0.1,True,527,37,93.36,8920.46,4.805,1306.52,275.63,353.5,204.928
1.05,0.9,1.0,1.0,0.95,0.0,False,527,0,93.36,8874.83,4.956,961.29,230.0,8.27,228.3439
1.05,0.9,1.0,1.0,0.95,0.0,True,527,37,93.36,7962.67,4.866,1071.07,-682.17,118.05,-705.7768
1.05,0.9,1.0,1.0,0.95,0.05,False,527,0,93.36,9417.35,4.932,1077.32,772.51,124.31,747.6499
1.05,0.9,1.0,1.0,0.95,0.05,True,527,37,93.36,8473.02,4.84,1187.1,-171.81,234.09,-218.6312
1.05,0.9,1.0,1.0,0.95,0.1,False,527,0,93.36,9959.86,4.91,1193.36,1315.02,240.34,1266.9559
1.05,0.9,1.0,1.0,0.95,0.1,True,527,37,93.36,8983.37,4.818,1303.14,338.54,350.12,268.5144
1.05,0.9,1.0,1.0,1.0,0.0,False,527,0,93.36,8936.97,4.968,958.07,292.13,5.05,291.121
1.05,0.9,1.0,1.0,1.0,0.0,True,527,37,93.36,8018.69,4.878,1067.85,-626.15,114.83,-649.1174
1.05,0.9,1.0,1.0,1.0,0.05,False,527,0,93.36,9483.26,4.945,1074.02,838.43,121.01,814.2269
1.05,0.9,1.0,1.0,1.0,0.05,True,527,37,93.36,8532.48,4.853,1183.8,-112.35,230.79,-158.5083
1.05,0.9,1.0,1.0,1.0,0.1,False,527,0,93.36,10029.56,4.924,1189.98,1384.72,236.96,1337.3328
1.05,0.9,1.0,1.0,1.0,0.1,True,527,37,93.36,9046.28,4.831,1299.76,401.45,346.74,332.1008
1.05,0.9,1.0,1.05,0.85,0.0,False,527,0,93.36,8865.83,4.914,983.51,221.0,30.49,214.8997
1.05,0.9,1.0,1.05,0.85,0.0,True,527,37,93.36,7934.16,4.813,1095.96,-710.68,142.95,-739.2663
1.05,0.9,1.0,1.05,0.85,0.05,False,527,0,93.36,9405.98,4.889,1102.48,761.15,149.46,731.2532
1.05,0.9,1.0,1.05,0.85,0.05,True,527,37,93.36,8442.45,4.788,1214.93,-202.38,261.92,-254.7667
1.05,0.9,1.0,1.05,0.85,0.1,False,527,0,93.36,9946.13,4.868,1221.45,1301.29,268.43,1247.6068
1.05,0.9,1.0,1.05,0.85,0.1,True,527,37,93.36,8950.75,4.766,1333.9,305.91,380.89,229.7328
1.05,0.9,1.0,1.05,0.9,0.0,False,527,0,93.36,8927.97,4.927,980.29,283.13,27.27,277.6767
1.05,0.9,1.0,1.05,0.9,0.0,True,527,37,93.36,7990.17,4.826,1092.75,-654.66,139.73,-682.6068
1.05,0.9,1.0,1.05,0.9,0.05,False,527,0,93.36,9471.9,4.903,1099.18,827.06,146.16,797.8302
1.05,0.9,1.0,1.05,0.9,0.05,True,527,37,93.36,8501.92,4.801,1211.63,-142.92,258.62,-194.6438
1.05,0.9,1.0,1.05,0.9,0.1,False,527,0,93.36,10015.83,4.881,1218.07,1370.99,265.05,1317.9837
1.05,0.9,1.0,1.05,0.9,0.1,True,527,37,93.36,9013.66,4.779,1330.52,368.82,377.51,293.3192
1.05,0.9,1.0,1.05,0.95,0.0,False,527,0,93.36,8990.1,4.939,977.07,345.26,24.05,340.4537
1.05,0.9,1.0,1.05,0.95,0.0,True,527,37,93.36,8046.19,4.839,1089.53,-598.65,136.51,-625.9473
1.05,0.9,1.0,1.05,0.95,0.05,False,527,0,93.36,9537.82,4.916,1095.88,892.98,142.86,864.4072
1.05,0.9,1.0,1.05,0.95,0.05,True,527,37,93.36,8561.38,4.814,1208.33,-83.46,255.32,-134.5209
1.05,0.9,1.0,1.05,0.95,0.1,False,527,0,93.36,10085.53,4.894,1214.69,1440.69,261.67,1388.3606
1.05,0.9,1.0,1.05,0.95,0.1,True,527,37,93.36,9076.57,4.792,1327.14,431.73,374.13,356.9056
1.05,0.9,1.0,1.05,1.0,0.0,False,527,0,93.36,9052.23,4.952,973.85,407.4,20.83,403.2308
1.05,0.9,1.0,1.05,1.0,0.0,True,527,37,93.36,8102.21,4.851,1086.31,-542.63,133.29,-569.2879
1.05,0.9,1.0,1.05,1.0,0.05,False,527,0,93.36,9603.73,4.928,1092.58,958.9,139.56,930.9842
1.05,0.9,1.0,1.05,1.0,0.05,True,527,37,93.36,8620.84,4.827,1205.03,-23.99,252.02,-74.398
1.05,0.9,1.0,1.05,1.0,0.1,False,527,0,93.36,10155.23,4.908,1211.31,1510.4,258.29,1458.7375
1.05,0.9,1.0,1.05,1.0,0.1,True,527,37,93.36,9139.48,4.805,1323.76,494.64,370.75,420.492
1.05,0.9,1.05,0.95,0.85,0.0,False,527,0,93.36,8904.75,4.951,987.29,259.91,34.27,253.0609
1.05,0.9,1.05,0.95,0.85,0.0,True,527,37,93.36,8028.52,4.883,1097.21,-616.32,144.19,-645.1585
1.05,0.9,1.05,0.95,0.85,0.05,False,527,0,93.36,9452.82,4.926,1103.81,807.99,150.79,777.8274
1.05,0.9,1.05,0.95,0.85,0.05,True,527,37,93.36,8544.54,4.855,1213.73,-100.29,260.72,-152.4345
1.05,0.9,1.05,0.95,0.85,0.1,False,527,0,93.36,10000.89,4.904,1220.33,1356.06,267.32,1302.5938
1.05,0.9,1.05,0.95,0.85,0.1,True,527,37,93.36,9060.57,4.83,1330.26,415.74,377.24,340.2895
1.05,0.9,1.05,0.95,0.9,0.0,False,527,0,93.36,8966.88,4.963,984.07,322.05,31.05,315.8379
1.05,0.9,1.05,0.95,0.9,0.0,True,527,37,93.36,8084.53,4.895,1093.99,-560.3,140.97,-588.499
1.05,0.9,1.05,0.95,0.9,0.05,False,527,0,93.36,9518.74,4.939,1100.51,873.9,147.49,844.4043
1.05,0.9,1.05,0.95,0.9,0.05,True,527,37,93.36,8604.01,4.868,1210.43,-40.83,257.42,-92.3116
1.05,0.9,1.05,0.95,0.9,0.1,False,527,0,93.36,10070.59,4.917,1216.95,1425.76,263.94,1372.9707
1.05,0.9,1.05,0.95,0.9,0.1,True,527,37,93.36,9123.48,4.843,1326.88,478.65,373.86,403.8759
1.05,0.9,1.05,0.95,0.95,0.0,False,527,0,93.36,9029.02,4.976,980.85,384.18,27.83,378.615
1.05,0.9,1.05,0.95,0.95,0.0,True,527,37,93.36,8140.55,4.908,1090.77,-504.29,137.75,-531.8395
1.05,0.9,1.05,0.95,0.95,0.05,False,527,0,93.36,9584.66,4.951,1097.21,939.82,144.2,910.9813
1.05,0.9,1.05,0.95,0.95,0.05,True,527,37,93.36,8663.47,4.88,1207.13,18.63,254.12,-32.1886
1.05,0.9,1.05,0.95,0.95,0.1,False,527,0,93.36,10140.29,4.93,1213.57,1495.46,260.56,1443.3476
1.05,0.9,1.05,0.95,0.95,0.1,True,527,37,93.36,9186.39,4.856,1323.5,541.56,370.48,467.4623
1.05,0.9,1.05,0.95,1.0,0.0,False,527,0,93.36,9091.15,4.989,977.63,446.31,24.61,441.392
1.05,0.9,1.05,0.95,1.0,0.0,True,527,37,93.36,8196.56,4.92,1087.55,-448.27,134.53,-475.1801
1.05,0.9,1.05,0.95,1.0,0.05,False,527,0,93.36,9650.57,4.964,1093.91,1005.74,140.9,977.5583
1.05,0.9,1.05,0.95,1.0,0.05,True,527,37,93.36,8722.93,4.893,1203.83,78.1,250.82,27.9343
1.05,0.9,1.05,0.95,1.0,0.1,False,527,0,93.36,10210.0,4.943,1210.19,1565.16,257.18,1513.7246
1.05,0.9,1.05,0.95,1.0,0.1,True,527,37,93.36,9249.3,4.869,1320.12,604.47,367.1,531.0486
1.05,0.9,1.05,1.0,0.85,0.0,False,527,0,93.36,9020.02,4.935,1003.07,375.18,50.05,365.1707
1.05,0.9,1.05,1.0,0.85,0.0,True,527,37,93.36,8112.04,4.856,1115.66,-532.8,162.65,-565.329
1.05,0.9,1.05,1.0,0.85,0.05,False,527,0,93.36,9573.29,4.91,1122.37,928.45,169.35,894.5847
1.05,0.9,1.05,1.0,0.85,0.05,True,527,37,93.36,8632.9,4.829,1234.96,-11.93,281.95,-68.3241
1.05,0.9,1.05,1.0,0.85,0.1,False,527,0,93.36,10126.56,4.888,1241.67,1481.73,288.65,1423.9986
1.05,0.9,1.05,1.0,0.85,0.1,True,527,37,93.36,9153.77,4.805,1354.26,508.93,401.25,428.6807
1.05,0.9,1.05,1.0,0.9,0.0,False,527,0,93.36,9082.15,4.947,999.85,437.31,46.83,427.9477
1.05,0.9,1.05,1.0,0.9,0.0,True,527,37,93.36,8168.05,4.868,1112.44,-476.78,159.43,-508.6695
1.05,0.9,1.05,1.0,0.9,0.05,False,527,0,93.36,9639.21,4.923,1119.07,994.37,166.05,961.1616
1.05,0.9,1.05,1.0,0.9,0.05,True,527,37,93.36,8692.36,4.841,1231.66,47.53,278.65,-8.2012
1.05,0.9,1.05,1.0,0.9,0.1,False,527,0,93.36,10196.26,4.901,1238.28,1551.43,285.27,1494.3755
1.05,0.9,1.05,1.0,0.9,0.1,True,527,37,93.36,9216.68,4.818,1350.88,571.84,397.87,492.2671
1.05,0.9,1.05,1.0,0.95,0.0,False,527,0,93.36,9144.28,4.96,996.63,499.45,43.61,490.7248
1.05,0.9,1.05,1.0,0.95,0.0,True,527,37,93.36,8224.07,4.881,1109.23,-420.77,156.21,-452.01
1.05,0.9,1.05,1.0,0.95,0.05,False,527,0,93.36,9705.12,4.935,1115.77,1060.29,162.75,1027.7386
1.05,0.9,1.05,1.0,0.95,0.05,True,527,37,93.36,8751.83,4.854,1228.36,106.99,275.35,51.9217
1.05,0.9,1.05,1.0,0.95,0.1,False,527,0,93.36,10265.97,4.914,1234.9,1621.13,281.89,1564.7524
1.05,0.9,1.05,1.0,0.95,0.1,True,527,37,93.36,9279.59,4.831,1347.5,634.75,394.49,555.8535
1.05,0.9,1.05,1.0,1.0,0.0,False,527,0,93.36,9206.42,4.972,993.41,561.58,40.39,553.5018
1.05,0.9,1.05,1.0,1.0,0.0,True,527,37,93.36,8280.08,4.893,1106.01,-364.75,152.99,-395.3506
1.05,0.9,1.05,1.0,1.0,0.05,False,527,0,93.36,9771.04,4.948,1112.47,1126.21,159.45,1094.3156
1.05,0.9,1.05,1.0,1.0,0.05,True,527,37,93.36,8811.29,4.866,1225.06,166.45,272.05,112.0446
1.05,0.9,1.05,1.0,1.0,0.1,False,527,0,93.36,10335.67,4.927,1231.52,1690.83,278.51,1635.1293
1.05,0.9,1.05,1.0,1.0,0.1,True,527,37,93.36,9342.5,4.843,1344.12,697.66,391.11,619.4398
1.05,0.9,1.05,1.05,0.85,0.0,False,527,0,93.36,9135.28,4.919,1018.85,490.45,65.83,477.2805
